candidate_id,corpus,split,source_file,sent_id,head_id,head_form,head_lemma,upos,xpos,head_deprel,feats,has_voice_pass,has_nsubj_pass,has_obl_agent,aux_pass_lemmas,aux_lemmas,cop_lemmas,participle_like,parent_id,parent_form,parent_deprel,head_children,provisional_streams,sentence,sentence_marked,sampling_stream,sample_set,sample_rank
ewt|train|email-enronsent05_02-0026|15,ewt,train,en_ewt-ud-train.conllu,email-enronsent05_02-0026,15,scheduled,schedule,VERB,VBN,acl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,7,reminder,obl,8:mark:that;13:nsubj:pass:meeting;14:aux:pass:is;19:obl:headquarters;25:obl:10;30:advcl:discuss,core_be;passive_ledger,"This also will serve as a reminder that an all-Party meeting is scheduled at PG&E's headquarters in San Francisco on January 10 and 11, to discuss this proposal and to respond to your questions.","This also will serve as a reminder that an all - Party meeting is [[scheduled]] at PG&E 's headquarters in San Francisco on January 10 and 11 , to discuss this proposal and to respond to your questions .",core_be,analytic_core_candidate,3
gum|train|GUM_interview_messina-36|10,gum,train,en_gum-ud-train.conllu,GUM_interview_messina-36,10,chased,chase,VERB,VBN,csubj,Tense=Past|VerbForm=Part|Voice=Pass,1,0,1,be,_,_,1,4,what,ccomp,8:mark:to;9:aux:pass:be;13:obl:agent:Ghost;17:advcl:staring,passive_ledger;peripheral_manual_probe,Do you know what it's like to be chased by the Ghost of Failure while staring through Victory's door?,Do you know what it 's like to be [[chased]] by the Ghost of Failure while staring through Victory 's door ?,peripheral_manual_probe,analytic_peripheral_candidate,21
ewt|test|email-enronsent23_04-0005|10,ewt,test,en_ewt-ud-test.conllu,email-enronsent23_04-0005,10,flooded,flood,VERB,VBN,xcomp,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,be,_,_,1,7,going,root,8:mark:to;9:aux:pass:be;13:obl:folks,passive_ledger;peripheral_manual_probe,not to mention the market is going to be flooded with enron folks .,not to mention the market is going to be [[flooded]] with enron folks .,peripheral_manual_probe,analytic_peripheral_candidate,16
ewt|train|answers-20111108104724AAuBUR7_ans-0022|21,ewt,train,en_ewt-ud-train.conllu,answers-20111108104724AAuBUR7_ans-0022,21,done,do,VERB,VBN,xcomp,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,16,have,conj,23:obl:EPM,passive_ledger;peripheral_manual_probe,"I will be getting with my vet first and if I do get him, have the spinal fluid test done for EPM and a titer test.","I will be getting with my vet first and if I do get him , have the spinal fluid test [[done]] for EPM and a titer test .",peripheral_manual_probe,analytic_peripheral_candidate,10
ewt|train|email-enronsent14_01-0077|4,ewt,train,en_ewt-ud-train.conllu,email-enronsent14_01-0077,4,listed,list,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,_,_,_,2:nsubj:pass:schedule;3:aux:pass:is;5:advmod:below;6:punct:.,core_be;passive_ledger,Their schedule is listed below.,Their schedule is [[listed]] below .,core_be,analytic_core_candidate,2
gum|train|GUM_academic_mutation-10|15,gum,train,en_gum-ud-train.conllu,GUM_academic_mutation-10,15,done,do,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,have,_,1,5,copy,root,10:obl:which;12:nsubj:pass:change;13:aux:has;14:aux:pass:been,core_be;passive_ledger;peripheral_reduced_embedded,"A mutant is a copy of the system in which a change has been done that, in most cases, will lead to a behaviour different than expected.","A mutant is a copy of the system in which a change has been [[done]] that , in most cases , will lead to a behaviour different than expected .",core_be,analytic_core_candidate,28
gum|test|GUM_voyage_oakland-34|10,gum,test,en_gum-ud-test.conllu,GUM_voyage_oakland-34,10,seen,see,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,_,_,_,1:advmod:Strangely;3:advmod:twice;8:nsubj:neighborhood;9:aux:has;11:obj:benefits;14:obl:earthquakes;15:punct:.,foil_perfect,"Strangely, twice in its history the neighborhood has seen benefits from major earthquakes.","Strangely , twice in its history the neighborhood has [[seen]] benefits from major earthquakes .",foil_perfect,analytic_foil_candidate,47
ewt|train|email-enronsent02_01-0014|6,ewt,train,en_ewt-ud-train.conllu,email-enronsent02_01-0014,6,extended,extend,VERB,VBN,amod,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,8,balance,nmod,_,passive_ledger;peripheral_reduced_embedded,that OBSF values within the extended trial balance may be misstated due to data issues ( above and beyond existing conversations with AA on model simplifications),that OBSF values within the [[extended]] trial balance may be misstated due to data issues ( above and beyond existing conversations with AA on model simplifications ),peripheral_reduced_embedded,heldout,40
gum|train|GUM_conversation_toys-16|4,gum,train,en_gum-ud-train.conllu,GUM_conversation_toys-16,4,called,call,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,_,_,_,1:xcomp:What;2:aux:pass:was;3:nsubj:pass:it;5:punct:?,core_be;passive_ledger,What was it called?,What was it [[called]] ?,core_be,analytic_core_candidate,24
ewt|train|email-enronsent41_01-0015|6,ewt,train,en_ewt-ud-train.conllu,email-enronsent41_01-0015,6,highlighted,highlight,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,will,_,1,_,_,_,3:nsubj:pass:adjustments;4:aux:will;5:aux:pass:be;8:obl:red;9:punct:.,core_be;passive_ledger,Any GCP adjustments will be highlighted in red.,Any GCP adjustments will be [[highlighted]] in red .,core_be,heldout,31
ewt|train|reviews-365154-0006|4,ewt,train,en_ewt-ud-train.conllu,reviews-365154-0006,4,lost,lose,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,_,_,_,1:nsubj:You;2:aux:have;3:advmod:just;5:obj:mine;6:punct:.,foil_perfect,You have just lost mine.,You have just [[lost]] mine .,foil_perfect,analytic_foil_candidate,46
ewt|train|email-enronsent02_01-0043|14,ewt,train,en_ewt-ud-train.conllu,email-enronsent02_01-0043,14,decoupled,decouple,VERB,VBN,conj,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,11,delayed,root,12:cc:and;13:advmod:effectively;24:obl:implementation,passive_ledger;peripheral_manual_probe,The implementation for SAP for the Merchanting business has been delayed and effectively decoupled from the higher risk ( higher benefit ) Brokerage implementation - benefit is to provide sole focus on OBSF for IT Merchanting developers.,The implementation for SAP for the Merchanting business has been delayed and effectively [[decoupled]] from the higher risk ( higher benefit ) Brokerage implementation - benefit is to provide sole focus on OBSF for IT Merchanting developers .,peripheral_manual_probe,heldout,7
gum|dev|GUM_court_negligence-39|12,gum,dev,en_gum-ud-dev.conllu,GUM_court_negligence-39,12,made,make,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have,be,1,_,_,_,1:cc:And;2:nsubj:outer:what;7:cop:is;8:mark:that;10:nsubj:outer:court;11:aux:has;13:expl:it;15:xcomp:clear;22:ccomp:wrongful;23:punct:.,foil_copular_participle;foil_perfect,And what I wish to emphasize is that this court has made it abundantly clear that careless behavior alone is not wrongful.,And what I wish to emphasize is that this court has [[made]] it abundantly clear that careless behavior alone is not wrongful .,foil_copular_participle,analytic_foil_candidate,23
gum|test|GUM_academic_discrimination-13|9,gum,test,en_gum-ud-test.conllu,GUM_academic_discrimination-13,9,perceived,perceive,VERB,VBN,amod,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,10,discrimination,nmod,_,passive_ledger;peripheral_reduced_embedded,"Even so, estimates of the prevalence of perceived discrimination remains rare (see [13 – 14]).","Even so , estimates of the prevalence of [[perceived]] discrimination remains rare ( see [ 13 – 14 ] ) .",peripheral_reduced_embedded,heldout,15
ewt|dev|reviews-275140-0001|4,ewt,dev,en_ewt-ud-dev.conllu,reviews-275140-0001,4,surprised,surprise,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,1,be,_,_,1,_,_,_,1:nsubj:pass:I;2:aux:pass:'m;3:advmod:really;8:obl:agent:reviews;9:punct:.,core_be;passive_ledger,I'm really surprised by the negative reviews.,I 'm really [[surprised]] by the negative reviews .,core_be,heldout,27
gum|train|GUM_fiction_pixies-39|19,gum,train,en_gum-ud-train.conllu,GUM_fiction_pixies-39,19,had,have,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,16,super,root,17:nsubj:we;18:aux:’ve,foil_participial_modifier;foil_perfect,"“On the other hand,” I said, “he’s the first super we’ve had who keeps the boiler, the door buzzers, and the electrical system in perfect working order.”","“ On the other hand , ” I said , “ he ’s the first super we ’ve [[had]] who keeps the boiler , the door buzzers , and the electrical system in perfect working order . ”",foil_participial_modifier,analytic_foil_candidate,38
ewt|train|newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0039|5,ewt,train,en_ewt-ud-train.conllu,newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0039,5,screened,screen,VERB,VBN,amod,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,6,workers,nmod,_,passive_ledger;peripheral_reduced_embedded,"50- Percentage of screened workers at Ground Zero who now suffer from long-term health problems, almost half of whom don't have health insurance.","50 - Percentage of [[screened]] workers at Ground Zero who now suffer from long - term health problems , almost half of whom do n't have health insurance .",peripheral_reduced_embedded,analytic_peripheral_candidate,4
gum|train|GUM_fiction_sneeze-50|14,gum,train,en_gum-ud-train.conllu,GUM_fiction_sneeze-50,14,thrown,throw,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,get,will,_,1,_,_,_,3:advcl:yacks;11:nsubj:pass:I;12:aux:’ll;13:aux:pass:get;15:compound:prt:out;16:punct:.,passive_ledger;peripheral_get,"If it yacks on like that in an exam, I’ll get thrown out.","If it yacks on like that in an exam , I ’ll get [[thrown]] out .",peripheral_get,analytic_peripheral_candidate,22
ewt|test|answers-20111108071652AA8GAZw_ans-0002|3,ewt,test,en_ewt-ud-test.conllu,answers-20111108071652AA8GAZw_ans-0002,3,ordered,order,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,_,_,_,1:nsubj:I;2:aux:have;5:obj:Headfones;9:punct:.,foil_perfect,I have ordered Bose Headfones worth 300USD.,I have [[ordered]] Bose Headfones worth 300 USD .,foil_perfect,heldout,28
ewt|train|email-enronsent25_01-0021|4,ewt,train,en_ewt-ud-train.conllu,email-enronsent25_01-0021,4,intended,intend,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,_,_,_,2:nsubj:pass:email;3:aux:pass:is;7:xcomp:reviewed;16:punct:.,core_be;passive_ledger,This email is intended to be reviewed by only the individual or organization named above.,This email is [[intended]] to be reviewed by only the individual or organization named above .,core_be,analytic_core_candidate,37
ewt|train|weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0036|22,ewt,train,en_ewt-ud-train.conllu,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0036,22,declined,decline,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have;should,be,1,_,_,_,1:advmod:So;4:nsubj:outer:answer;11:cop:is;12:mark:that;15:advcl:had;19:nsubj:Bush;20:aux:should;21:aux:have;24:xcomp:run;26:punct:.,foil_copular_participle;foil_perfect,"So, one answer to Bush's charge about Edwards is that if it had any merit, Bush should have declined to run himself.","So , one answer to Bush 's charge about Edwards is that if it had any merit , Bush should have [[declined]] to run himself .",foil_copular_participle,analytic_foil_candidate,35
gum|test|GUM_speech_newzealand-15|8,gum,test,en_gum-ud-test.conllu,GUM_speech_newzealand-15,8,taken,take,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,_,_,_,3:obl:step;6:nsubj:Government;7:aux:has;9:obj:decisions;12:obl:interests;30:conj:best;38:punct:.,foil_perfect,"At every step, the Government has taken decisions in the interests of health and safety of the wider public, and so far we have been among the best at keeping COVID-19 at bay.","At every step , the Government has [[taken]] decisions in the interests of health and safety of the wider public , and so far we have been among the best at keeping COVID - 19 at bay .",foil_perfect,analytic_foil_candidate,1
gum|train|GUM_letter_flood-9|3,gum,train,en_gum-ud-train.conllu,GUM_letter_flood-9,3,lost,lose,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,_,_,_,1:nsubj:We;2:aux:have;4:obj:much;13:punct:.,foil_perfect,"We have lost much -- too much, really, to list.","We have [[lost]] much -- too much , really , to list .",foil_perfect,analytic_foil_candidate,52
ewt|train|email-enronsent34_01-0075|16,ewt,train,en_ewt-ud-train.conllu,email-enronsent34_01-0075,16,moved,move,VERB,VBN,advcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,get,_,_,1,8,take,conj,13:mark:while;14:nsubj:pass:I;15:aux:pass:get;18:obl:30,passive_ledger;peripheral_get,I may try to run out and take the test this afternoon while I get moved to 30 (I better not fail it).,I may try to run out and take the test this afternoon while I get [[moved]] to 30 ( I better not fail it ) .,peripheral_get,analytic_peripheral_candidate,7
gum|train|GUM_fiction_wedding-6|12,gum,train,en_gum-ud-train.conllu,GUM_fiction_wedding-6,12,decided,decide,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,9,way,root,10:nsubj:I;11:aux:’ve;14:xcomp:present,foil_participial_modifier;foil_perfect,The Chemical Wedding by Christian Rosencreutz is the way I’ve decided to present the title of this book.,The Chemical Wedding by Christian Rosencreutz is the way I ’ve [[decided]] to present the title of this book .,foil_participial_modifier,analytic_foil_candidate,51
ewt|train|reviews-007403-0009|9,ewt,train,en_ewt-ud-train.conllu,reviews-007403-0009,9,worked,work,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,6,anyone,nmod,7:nsubj:who;8:aux:has;11:obl:me;12:advmod:before;17:obl:setting,foil_participial_modifier;foil_perfect,I would appreciate reviews from anyone who has worked with me before in the mental health setting.,I would appreciate reviews from anyone who has [[worked]] with me before in the mental health setting .,foil_participial_modifier,analytic_foil_candidate,45
ewt|train|reviews-295288-0002|10,ewt,train,en_ewt-ud-train.conllu,reviews-295288-0002,10,returned,return,VERB,VBN,xcomp,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,7,had,parataxis,12:obl:unmarked:morning,passive_ledger;peripheral_manual_probe,"Was fast and easy, Just had our car returned this morning, I would recommend these Mobile Mechanics for sure.","Was fast and easy , Just had our car [[returned]] this morning , I would recommend these Mobile Mechanics for sure .",peripheral_manual_probe,analytic_peripheral_candidate,3
gum|train|GUM_academic_huh-21|3,gum,train,en_gum-ud-train.conllu,GUM_academic_huh-21,3,followed,follow,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,1,be,_,_,1,_,_,_,1:nsubj:pass:This;2:aux:pass:is;6:obl:agent:repetition;13:punct:.,core_be;passive_ledger,This is followed by a repetition of the original statement by G.,This is [[followed]] by a repetition of the original statement by G .,core_be,analytic_core_candidate,42
ewt|train|weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0006|9,ewt,train,en_ewt-ud-train.conllu,weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0006,9,taken,take,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,1,be,have,_,1,_,_,_,4:obl:talk;6:nsubj:pass:Posada;7:aux:has;8:aux:pass:been;11:obl:custody;14:obl:agent:officials;15:punct:.,core_be;passive_ledger,"Because of such talk, Posada has been taken into custody by Immigration officials.","Because of such talk , Posada has been [[taken]] into custody by Immigration officials .",core_be,analytic_core_candidate,33
ewt|train|reviews-121556-0010|5,ewt,train,en_ewt-ud-train.conllu,reviews-121556-0010,5,disappointed,disappoint,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,will,_,1,_,_,_,1:nsubj:pass:You;2:aux:will;3:advmod:not;4:aux:pass:be;6:punct:!!!!!!,core_be;passive_ledger,You will not be disappointed!!!!!!,You will not be [[disappointed]] !!!!!!,core_be,analytic_core_candidate,12
gum|train|GUM_bio_gordon-8|26,gum,train,en_gum-ud-train.conllu,GUM_bio_gordon-8,26,become,become,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,22,Scotland,obl,"23:punct:,;24:nsubj:which;25:aux:had;27:xcomp:Calvinist",foil_participial_modifier;foil_perfect,"Gordon was brought up and remained a lifelong Roman Catholic, at a time when the Church was being persecuted in Scotland, which had become Calvinist.","Gordon was brought up and remained a lifelong Roman Catholic , at a time when the Church was being persecuted in Scotland , which had [[become]] Calvinist .",foil_participial_modifier,analytic_foil_candidate,2
